Country_Region,Province_State,Confirmed,Recovered,Active,Deaths,Mortality,Date
Greece,,73,0,73,0,0.0,03-09-2020
Hong Kong,,115,59,53,3,2.61,03-09-2020
Hungary,,9,0,9,0,0.0,03-09-2020
Iceland,,58,0,58,0,0.0,03-09-2020
India,,43,3,40,0,0.0,03-09-2020
Indonesia,,19,0,19,0,0.0,03-09-2020
Iran,,7161,2394,4530,237,3.31,03-09-2020
Iraq,,60,9,45,6,10.0,03-09-2020
Ireland,,21,0,21,0,0.0,03-09-2020
Israel,,39,2,37,0,0.0,03-09-2020
Italy,,9172,724,7985,463,5.05,03-09-2020
Japan,,511,76,418,17,3.33,03-09-2020
Jordan,,1,0,1,0,0.0,03-09-2020
Kuwait,,64,1,63,0,0.0,03-09-2020
Latvia,,6,0,6,0,0.0,03-09-2020
Lebanon,,32,1,31,0,0.0,03-09-2020
Liechtenstein,,1,0,1,0,0.0,03-09-2020
Lithuania,,1,0,1,0,0.0,03-09-2020
Luxembourg,,3,0,3,0,0.0,03-09-2020
Macau,,10,10,0,0,0.0,03-09-2020
China,,80735,58735,18880,3120,3.86,03-09-2020
Malaysia,,117,24,93,0,0.0,03-09-2020
Maldives,,4,0,4,0,0.0,03-09-2020
Malta,,3,0,3,0,0.0,03-09-2020
Martinique,,2,0,2,0,0.0,03-09-2020
Mexico,,7,1,6,0,0.0,03-09-2020
Moldova,,1,0,1,0,0.0,03-09-2020
Monaco,,1,0,1,0,0.0,03-09-2020
Morocco,,2,0,2,0,0.0,03-09-2020
Nepal,,1,1,0,0,0.0,03-09-2020
Netherlands,,321,0,318,3,0.93,03-09-2020
New Zealand,,5,0,5,0,0.0,03-09-2020
Nigeria,,2,0,2,0,0.0,03-09-2020
North Macedonia,,3,0,3,0,0.0,03-09-2020
Norway,,205,1,204,0,0.0,03-09-2020
Oman,,16,2,14,0,0.0,03-09-2020
Pakistan,,6,1,5,0,0.0,03-09-2020
Palestine,,22,0,22,0,0.0,03-09-2020
Paraguay,,1,0,1,0,0.0,03-09-2020
Peru,,7,0,7,0,0.0,03-09-2020
Philippines,,20,1,18,1,5.0,03-09-2020
Poland,,16,0,16,0,0.0,03-09-2020
Portugal,,30,0,30,0,0.0,03-09-2020
Qatar,,18,0,18,0,0.0,03-09-2020
Romania,,15,3,12,0,0.0,03-09-2020
Russia,,17,3,14,0,0.0,03-09-2020
Saint Barthelemy,,1,0,1,0,0.0,03-09-2020
San Marino,,36,0,35,1,2.78,03-09-2020
Saudi Arabia,,15,0,15,0,0.0,03-09-2020
Senegal,,4,1,3,0,0.0,03-09-2020
Serbia,,1,0,1,0,0.0,03-09-2020
Singapore,,150,78,72,0,0.0,03-09-2020
Slovakia,,3,0,3,0,0.0,03-09-2020
Slovenia,,16,0,16,0,0.0,03-09-2020
South Africa,,3,0,3,0,0.0,03-09-2020
South Korea,,7478,118,7307,53,0.71,03-09-2020
Spain,,1073,32,1013,28,2.61,03-09-2020
Sri Lanka,,1,1,0,0,0.0,03-09-2020
Saint Martin,,2,0,2,0,0.0,03-09-2020
Sweden,,248,1,247,0,0.0,03-09-2020
Switzerland,,374,3,369,2,0.53,03-09-2020
Taiwan,,45,15,29,1,2.22,03-09-2020
Thailand,,50,31,18,1,2.0,03-09-2020
Togo,,1,0,1,0,0.0,03-09-2020
Tunisia,,2,0,2,0,0.0,03-09-2020
United Kingdom,,321,18,299,4,1.25,03-09-2020
United States,,539,8,509,22,4.08,03-09-2020
Ukraine,,1,0,1,0,0.0,03-09-2020
United Arab Emirates,,45,7,38,0,0.0,03-09-2020
Holy See,,1,0,1,0,0.0,03-09-2020
Vietnam,,30,16,14,0,0.0,03-09-2020
Canada,Alberta,7,0,7,0,0.0,03-10-2020
Canada,British Columbia,32,4,27,1,3.12,03-10-2020
Canada,Ontario,36,5,31,0,0.0,03-10-2020
Canada,Quebec,4,0,4,0,0.0,03-10-2020
Canada,Canada,79,8,70,1,1.27,03-10-2020
Afghanistan,,5,0,5,0,0.0,03-10-2020
Albania,,10,0,10,0,0.0,03-10-2020
Algeria,,20,0,20,0,0.0,03-10-2020
Andorra,,1,0,1,0,0.0,03-10-2020
Argentina,,17,0,16,1,5.88,03-10-2020
Armenia,,1,0,1,0,0.0,03-10-2020
Australia,,107,21,83,3,2.8,03-10-2020
Austria,,182,4,178,0,0.0,03-10-2020
Azerbaijan,,11,0,11,0,0.0,03-10-2020
Bahrain,,110,22,88,0,0.0,03-10-2020
Bangladesh,,3,0,3,0,0.0,03-10-2020
Belarus,,9,3,6,0,0.0,03-10-2020
Belgium,,267,1,266,0,0.0,03-10-2020
Bhutan,,1,0,1,0,0.0,03-10-2020
Bosnia and Herzegovina,,5,0,5,0,0.0,03-10-2020
Brazil,,31,0,31,0,0.0,03-10-2020
Brunei,,1,0,1,0,0.0,03-10-2020
Bulgaria,,4,0,4,0,0.0,03-10-2020
Burkina Faso,,1,0,1,0,0.0,03-10-2020
Cambodia,,2,1,1,0,0.0,03-10-2020
Cameroon,,2,0,2,0,0.0,03-10-2020
Canada,,79,8,70,1,1.27,03-10-2020
Channel Islands,,1,0,1,0,0.0,03-10-2020
Chile,,13,0,13,0,0.0,03-10-2020
Colombia,,3,0,3,0,0.0,03-10-2020
Costa Rica,,9,0,9,0,0.0,03-10-2020
Croatia,,14,0,14,0,0.0,03-10-2020
Cyprus,,3,0,3,0,0.0,03-10-2020
Czechia,,41,0,41,0,0.0,03-10-2020
Denmark,,262,1,261,0,0.0,03-10-2020
Dominican Republic,,5,0,5,0,0.0,03-10-2020
Ecuador,,15,0,15,0,0.0,03-10-2020
Egypt,,59,1,57,1,1.69,03-10-2020
Estonia,,12,0,12,0,0.0,03-10-2020
Faroe Islands,,2,0,2,0,0.0,03-10-2020
Finland,,40,1,39,0,0.0,03-10-2020
France,,1784,12,1739,33,1.85,03-10-2020
French Guiana,,5,0,5,0,0.0,03-10-2020
Georgia,,15,0,15,0,0.0,03-10-2020
Germany,,1457,18,1437,2,0.14,03-10-2020
Gibraltar,,1,1,0,0,0.0,03-10-2020
Greece,,89,0,89,0,0.0,03-10-2020
Holy See,,1,0,1,0,0.0,03-10-2020
Hong Kong,,120,65,52,3,2.5,03-10-2020
Hungary,,9,0,9,0,0.0,03-10-2020
Iceland,,69,1,68,0,0.0,03-10-2020
India,,56,4,52,0,0.0,03-10-2020
Indonesia,,27,2,25,0,0.0,03-10-2020
Iran,,8042,2731,5020,291,3.62,03-10-2020
Iraq,,71,3,61,7,9.86,03-10-2020
Ireland,,34,0,34,0,0.0,03-10-2020
Israel,,58,4,54,0,0.0,03-10-2020
Italy,,10149,724,8794,631,6.22,03-10-2020
Japan,,581,101,470,10,1.72,03-10-2020
Jordan,,1,0,1,0,0.0,03-10-2020
Kuwait,,69,1,68,0,0.0,03-10-2020
Latvia,,8,1,7,0,0.0,03-10-2020
Lebanon,,41,1,39,1,2.44,03-10-2020
Liechtenstein,,1,0,1,0,0.0,03-10-2020
Lithuania,,1,0,1,0,0.0,03-10-2020
Luxembourg,,5,0,5,0,0.0,03-10-2020
Macao,,10,10,0,0,0.0,03-10-2020
China,,80757,60106,17515,3136,3.88,03-10-2020
Malaysia,,129,24,105,0,0.0,03-10-2020
Maldives,,6,0,6,0,0.0,03-10-2020
Malta,,5,0,5,0,0.0,03-10-2020
Martinique,,2,0,2,0,0.0,03-10-2020
Mexico,,7,4,3,0,0.0,03-10-2020
Monaco,,1,0,1,0,0.0,03-10-2020
Mongolia,,1,0,1,0,0.0,03-10-2020
Morocco,,3,0,2,1,33.33,03-10-2020
Nepal,,1,1,0,0,0.0,03-10-2020
Netherlands,,382,0,378,4,1.05,03-10-2020
New Zealand,,5,0,5,0,0.0,03-10-2020
Nigeria,,2,0,2,0,0.0,03-10-2020
North Macedonia,,7,0,7,0,0.0,03-10-2020
Norway,,400,1,399,0,0.0,03-10-2020
Oman,,18,9,9,0,0.0,03-10-2020
Pakistan,,16,1,15,0,0.0,03-10-2020
Panama,,1,0,1,0,0.0,03-10-2020
Paraguay,,1,0,1,0,0.0,03-10-2020
Peru,,11,0,11,0,0.0,03-10-2020
Philippines,,33,2,30,1,3.03,03-10-2020
Poland,,22,0,22,0,0.0,03-10-2020
Portugal,,41,0,41,0,0.0,03-10-2020
Qatar,,24,0,24,0,0.0,03-10-2020
South Korea,,7513,247,7212,54,0.72,03-10-2020
Moldova,,3,0,3,0,0.0,03-10-2020
Romania,,25,3,22,0,0.0,03-10-2020
Russia,,10,3,7,0,0.0,03-10-2020
Saint Barthelemy,,1,0,1,0,0.0,03-10-2020
Saint Martin,,2,0,2,0,0.0,03-10-2020
San Marino,,51,0,49,2,3.92,03-10-2020
Saudi Arabia,,20,1,19,0,0.0,03-10-2020
Senegal,,4,1,3,0,0.0,03-10-2020
Serbia,,5,0,5,0,0.0,03-10-2020
Singapore,,160,78,82,0,0.0,03-10-2020
Slovakia,,7,0,7,0,0.0,03-10-2020
Slovenia,,31,0,31,0,0.0,03-10-2020
South Africa,,7,0,7,0,0.0,03-10-2020
Spain,,1695,32,1628,35,2.06,03-10-2020
Sri Lanka,,1,1,0,0,0.0,03-10-2020
Sweden,,355,1,354,0,0.0,03-10-2020
Switzerland,,491,3,485,3,0.61,03-10-2020
Taipei and environs,,47,17,29,1,2.13,03-10-2020
Thailand,,53,33,19,1,1.89,03-10-2020
Togo,,1,0,1,0,0.0,03-10-2020
Tunisia,,5,0,5,0,0.0,03-10-2020
United Kingdom,,382,18,358,6,1.57,03-10-2020
United States,,892,8,856,28,3.14,03-10-2020
Ukraine,,1,0,1,0,0.0,03-10-2020
United Arab Emirates,,74,12,62,0,0.0,03-10-2020
Vietnam,,31,16,15,0,0.0,03-10-2020
occupied Palestinian territory,,25,0,25,0,0.0,03-10-2020
Canada,Alberta,19,0,19,0,0.0,03-11-2020
Canada,British Columbia,39,4,34,1,2.56,03-11-2020
Canada,New Brunswick,1,0,1,0,0.0,03-11-2020
Canada,Ontario,41,5,36,0,0.0,03-11-2020
Canada,Quebec,8,0,8,0,0.0,03-11-2020
Canada,Canada,108,8,99,1,0.93,03-11-2020
Afghanistan,,7,0,7,0,0.0,03-11-2020
Albania,,12,0,11,1,8.33,03-11-2020
Algeria,,20,0,20,0,0.0,03-11-2020
Andorra,,1,0,1,0,0.0,03-11-2020
Argentina,,19,0,18,1,5.26,03-11-2020
Armenia,,1,0,1,0,0.0,03-11-2020
Australia,,128,21,104,3,2.34,03-11-2020
Austria,,246,4,242,0,0.0,03-11-2020
Azerbaijan,,11,3,8,0,0.0,03-11-2020
Bahrain,,195,35,160,0,0.0,03-11-2020
Bangladesh,,3,0,3,0,0.0,03-11-2020
Belarus,,9,3,6,0,0.0,03-11-2020
Belgium,,314,1,310,3,0.96,03-11-2020
Bhutan,,1,0,1,0,0.0,03-11-2020
Bolivia,,2,0,2,0,0.0,03-11-2020
Bosnia and Herzegovina,,7,0,7,0,0.0,03-11-2020
Brazil,,38,0,38,0,0.0,03-11-2020
Brunei,,11,0,11,0,0.0,03-11-2020
Bulgaria,,7,0,6,1,14.29,03-11-2020
Burkina Faso,,2,0,2,0,0.0,03-11-2020
Cambodia,,3,1,2,0,0.0,03-11-2020
Cameroon,,2,0,2,0,0.0,03-11-2020
Canada,,108,8,99,1,0.93,03-11-2020
Chile,,23,0,23,0,0.0,03-11-2020
China,,80921,61644,16116,3161,3.91,03-11-2020
Colombia,,9,0,9,0,0.0,03-11-2020
Congo (Kinshasa),,1,0,1,0,0.0,03-11-2020
Costa Rica,,13,0,13,0,0.0,03-11-2020
Cote d'Ivoire,,1,0,1,0,0.0,03-11-2020
Croatia,,19,0,19,0,0.0,03-11-2020
Cyprus,,6,0,6,0,0.0,03-11-2020
Czechia,,91,0,91,0,0.0,03-11-2020
Denmark,,444,1,443,0,0.0,03-11-2020
Dominican Republic,,5,0,5,0,0.0,03-11-2020
Ecuador,,17,0,17,0,0.0,03-11-2020
Egypt,,60,27,32,1,1.67,03-11-2020
Estonia,,16,0,16,0,0.0,03-11-2020
Finland,,59,1,58,0,0.0,03-11-2020
France,,2284,12,2224,48,2.1,03-11-2020
French Guiana,,5,0,5,0,0.0,03-11-2020
Georgia,,24,0,24,0,0.0,03-11-2020
Germany,,1908,25,1880,3,0.16,03-11-2020
Greece,,99,0,98,1,1.01,03-11-2020
Holy See,,1,0,1,0,0.0,03-11-2020
Honduras,,2,0,2,0,0.0,03-11-2020
Hungary,,13,0,13,0,0.0,03-11-2020
Iceland,,85,1,84,0,0.0,03-11-2020
India,,62,4,57,1,1.61,03-11-2020
Indonesia,,34,2,31,1,2.94,03-11-2020
Iran,,9000,2959,5687,354,3.93,03-11-2020
Iraq,,71,15,49,7,9.86,03-11-2020
Ireland,,43,0,42,1,2.33,03-11-2020
Israel,,109,4,105,0,0.0,03-11-2020
Italy,,12462,1045,10590,827,6.64,03-11-2020
Jamaica,,1,0,1,0,0.0,03-11-2020
Japan,,639,118,506,15,2.35,03-11-2020
Jordan,,1,0,1,0,0.0,03-11-2020
South Korea,,7755,288,7407,60,0.77,03-11-2020
Kuwait,,72,2,70,0,0.0,03-11-2020
Latvia,,10,1,9,0,0.0,03-11-2020
Lebanon,,61,1,57,3,4.92,03-11-2020
Liechtenstein,,1,0,1,0,0.0,03-11-2020
Lithuania,,3,0,3,0,0.0,03-11-2020
Luxembourg,,7,0,7,0,0.0,03-11-2020
China,,0,0,0,0,,03-11-2020
Malaysia,,149,26,123,0,0.0,03-11-2020
Maldives,,8,0,8,0,0.0,03-11-2020
Malta,,6,0,6,0,0.0,03-11-2020
Martinique,,3,0,3,0,0.0,03-11-2020
Mexico,,8,4,4,0,0.0,03-11-2020
Moldova,,3,0,3,0,0.0,03-11-2020
Monaco,,1,0,1,0,0.0,03-11-2020
Mongolia,,1,0,1,0,0.0,03-11-2020
Morocco,,5,0,4,1,20.0,03-11-2020
Nepal,,1,1,0,0,0.0,03-11-2020
Netherlands,,503,0,498,5,0.99,03-11-2020
New Zealand,,5,0,5,0,0.0,03-11-2020
Nigeria,,2,0,2,0,0.0,03-11-2020
North Macedonia,,7,0,7,0,0.0,03-11-2020
Norway,,598,1,597,0,0.0,03-11-2020
Oman,,18,9,9,0,0.0,03-11-2020
Pakistan,,19,2,17,0,0.0,03-11-2020
Panama,,8,0,7,1,12.5,03-11-2020
Paraguay,,5,0,5,0,0.0,03-11-2020
Peru,,11,0,11,0,0.0,03-11-2020
Philippines,,49,2,46,1,2.04,03-11-2020
Poland,,31,0,31,0,0.0,03-11-2020
Portugal,,59,0,59,0,0.0,03-11-2020
Qatar,,262,0,262,0,0.0,03-11-2020
Reunion,,1,0,1,0,0.0,03-11-2020
Romania,,45,6,39,0,0.0,03-11-2020
Russia,,20,3,17,0,0.0,03-11-2020
San Marino,,62,0,60,2,3.23,03-11-2020
Saudi Arabia,,21,1,20,0,0.0,03-11-2020
Senegal,,4,1,3,0,0.0,03-11-2020
Serbia,,12,0,12,0,0.0,03-11-2020
Singapore,,178,96,82,0,0.0,03-11-2020
Slovakia,,10,0,10,0,0.0,03-11-2020
Slovenia,,57,0,57,0,0.0,03-11-2020
South Africa,,13,0,13,0,0.0,03-11-2020
Spain,,2277,183,2040,54,2.37,03-11-2020
Sri Lanka,,2,1,1,0,0.0,03-11-2020
Sweden,,500,1,498,1,0.2,03-11-2020
Switzerland,,652,4,644,4,0.61,03-11-2020
Taiwan,,48,17,30,1,2.08,03-11-2020
Thailand,,59,34,24,1,1.69,03-11-2020
Togo,,1,0,1,0,0.0,03-11-2020
Tunisia,,7,0,7,0,0.0,03-11-2020
Turkey,,1,0,1,0,0.0,03-11-2020
United States,,1214,8,1170,36,2.97,03-11-2020
Ukraine,,1,0,1,0,0.0,03-11-2020
United Arab Emirates,,74,17,57,0,0.0,03-11-2020
United Kingdom,,459,19,432,8,1.74,03-11-2020
Vietnam,,38,16,22,0,0.0,03-11-2020
occupied Palestinian territory,,0,0,0,0,,03-11-2020
Canada,Alberta,19,0,19,0,0.0,03-12-2020
Canada,British Columbia,46,4,41,1,2.17,03-12-2020
Canada,New Brunswick,1,0,1,0,0.0,03-12-2020
Canada,Ontario,42,5,37,0,0.0,03-12-2020
Canada,Quebec,9,0,9,0,0.0,03-12-2020
Canada,Canada,117,8,108,1,0.85,03-12-2020
Afghanistan,,7,0,7,0,0.0,03-12-2020
Albania,,23,0,22,1,4.35,03-12-2020
Algeria,,24,8,15,1,4.17,03-12-2020
Andorra,,1,1,0,0,0.0,03-12-2020
Argentina,,19,0,18,1,5.26,03-12-2020
Armenia,,4,0,4,0,0.0,03-12-2020
Australia,,128,21,104,3,2.34,03-12-2020
Austria,,302,4,297,1,0.33,03-12-2020
Azerbaijan,,11,3,8,0,0.0,03-12-2020
Bahrain,,195,35,160,0,0.0,03-12-2020
Bangladesh,,3,0,3,0,0.0,03-12-2020
Belarus,,12,3,9,0,0.0,03-12-2020
Belgium,,314,1,310,3,0.96,03-12-2020
Bhutan,,1,0,1,0,0.0,03-12-2020
Bolivia,,2,0,2,0,0.0,03-12-2020
Bosnia and Herzegovina,,11,0,11,0,0.0,03-12-2020
Brazil,,52,0,52,0,0.0,03-12-2020
Brunei,,11,0,11,0,0.0,03-12-2020
Bulgaria,,7,0,6,1,14.29,03-12-2020
Burkina Faso,,2,0,2,0,0.0,03-12-2020
Cambodia,,3,1,2,0,0.0,03-12-2020
Cameroon,,2,0,2,0,0.0,03-12-2020
Canada,,117,8,108,1,0.85,03-12-2020
Chile,,23,0,23,0,0.0,03-12-2020
China,,80932,62901,14859,3172,3.92,03-12-2020
Colombia,,9,0,9,0,0.0,03-12-2020
Congo (Kinshasa),,1,0,1,0,0.0,03-12-2020
Costa Rica,,22,0,22,0,0.0,03-12-2020
Cote d'Ivoire,,1,0,1,0,0.0,03-12-2020
Croatia,,19,0,19,0,0.0,03-12-2020
Cuba,,3,0,3,0,0.0,03-12-2020
Cyprus,,6,0,6,0,0.0,03-12-2020
Czechia,,94,0,94,0,0.0,03-12-2020
Denmark,,617,1,616,0,0.0,03-12-2020
Dominican Republic,,5,0,5,0,0.0,03-12-2020
Ecuador,,17,0,17,0,0.0,03-12-2020
Egypt,,67,27,39,1,1.49,03-12-2020
Estonia,,16,0,16,0,0.0,03-12-2020
Finland,,59,1,58,0,0.0,03-12-2020
France,,2284,12,2224,48,2.1,03-12-2020
French Guiana,,5,0,5,0,0.0,03-12-2020
Georgia,,24,0,24,0,0.0,03-12-2020
Germany,,2078,25,2050,3,0.14,03-12-2020
Greece,,99,0,98,1,1.01,03-12-2020
Guyana,,1,0,0,1,100.0,03-12-2020
Holy See,,1,0,1,0,0.0,03-12-2020
Honduras,,2,0,2,0,0.0,03-12-2020
Hungary,,13,0,13,0,0.0,03-12-2020
Iceland,,103,1,102,0,0.0,03-12-2020
India,,73,4,68,1,1.37,03-12-2020
Indonesia,,34,2,31,1,2.94,03-12-2020
Iran,,10075,2959,6687,429,4.26,03-12-2020
Iraq,,71,15,48,8,11.27,03-12-2020
Ireland,,43,0,42,1,2.33,03-12-2020
Israel,,131,4,127,0,0.0,03-12-2020
Italy,,12462,1045,10590,827,6.64,03-12-2020
Jamaica,,2,0,2,0,0.0,03-12-2020
Japan,,639,118,505,16,2.5,03-12-2020
Jordan,,1,0,1,0,0.0,03-12-2020
South Korea,,7869,333,7470,66,0.84,03-12-2020
Kuwait,,80,5,75,0,0.0,03-12-2020
Latvia,,10,1,9,0,0.0,03-12-2020
Lebanon,,61,1,57,3,4.92,03-12-2020
Liechtenstein,,1,0,1,0,0.0,03-12-2020
Lithuania,,3,0,3,0,0.0,03-12-2020
Luxembourg,,19,0,19,0,0.0,03-12-2020
China,,0,0,0,0,,03-12-2020
Malaysia,,149,26,123,0,0.0,03-12-2020
Maldives,,8,0,8,0,0.0,03-12-2020
Malta,,6,0,6,0,0.0,03-12-2020
Martinique,,3,0,3,0,0.0,03-12-2020
Mexico,,12,4,8,0,0.0,03-12-2020
Moldova,,3,0,3,0,0.0,03-12-2020
Monaco,,2,0,2,0,0.0,03-12-2020
Mongolia,,1,0,1,0,0.0,03-12-2020
Morocco,,6,0,5,1,16.67,03-12-2020
Nepal,,1,1,0,0,0.0,03-12-2020
Netherlands,,503,0,498,5,0.99,03-12-2020
New Zealand,,5,0,5,0,0.0,03-12-2020
Nigeria,,2,0,2,0,0.0,03-12-2020
North Macedonia,,7,0,7,0,0.0,03-12-2020
Norway,,702,1,701,0,0.0,03-12-2020
Oman,,18,9,9,0,0.0,03-12-2020
Pakistan,,20,2,18,0,0.0,03-12-2020
Panama,,11,0,10,1,9.09,03-12-2020
Paraguay,,5,0,5,0,0.0,03-12-2020
Peru,,15,0,15,0,0.0,03-12-2020
Philippines,,52,2,48,2,3.85,03-12-2020
Poland,,49,0,48,1,2.04,03-12-2020
Portugal,,59,0,59,0,0.0,03-12-2020
Qatar,,262,0,262,0,0.0,03-12-2020
Reunion,,1,0,1,0,0.0,03-12-2020
Romania,,49,6,43,0,0.0,03-12-2020
Russia,,28,3,25,0,0.0,03-12-2020
San Marino,,69,0,66,3,4.35,03-12-2020
Saudi Arabia,,45,1,44,0,0.0,03-12-2020
Senegal,,4,1,3,0,0.0,03-12-2020
Serbia,,19,0,19,0,0.0,03-12-2020
Singapore,,178,96,82,0,0.0,03-12-2020
Slovakia,,16,0,16,0,0.0,03-12-2020
Slovenia,,89,0,89,0,0.0,03-12-2020
South Africa,,17,0,17,0,0.0,03-12-2020
Spain,,2277,183,2039,55,2.42,03-12-2020
Sri Lanka,,2,1,1,0,0.0,03-12-2020
Sweden,,599,1,597,1,0.17,03-12-2020
Switzerland,,652,4,644,4,0.61,03-12-2020
Taiwan,,49,20,28,1,2.04,03-12-2020
Thailand,,70,34,35,1,1.43,03-12-2020
Togo,,1,0,1,0,0.0,03-12-2020
Tunisia,,7,0,7,0,0.0,03-12-2020
Turkey,,1,0,1,0,0.0,03-12-2020
United States,,1596,12,1544,40,2.51,03-12-2020
Ukraine,,1,0,1,0,0.0,03-12-2020
United Arab Emirates,,85,17,68,0,0.0,03-12-2020
United Kingdom,,459,19,432,8,1.74,03-12-2020
Vietnam,,39,16,23,0,0.0,03-12-2020
occupied Palestinian territory,,0,0,0,0,,03-12-2020
Canada,Alberta,29,0,29,0,0.0,03-13-2020
Canada,British Columbia,64,5,58,1,1.56,03-13-2020
Canada,Manitoba,4,0,4,0,0.0,03-13-2020
Canada,New Brunswick,1,0,1,0,0.0,03-13-2020
Canada,Ontario,74,5,69,0,0.0,03-13-2020
Canada,Quebec,17,0,17,0,0.0,03-13-2020
Canada,Saskatchewan,2,0,2,0,0.0,03-13-2020
Canada,Canada,191,8,182,1,0.52,03-13-2020
Afghanistan,,7,0,7,0,0.0,03-13-2020
Albania,,33,0,32,1,3.03,03-13-2020
Algeria,,26,8,16,2,7.69,03-13-2020
Andorra,,1,0,1,0,0.0,03-13-2020
Antigua and Barbuda,,1,0,1,0,0.0,03-13-2020
Argentina,,31,0,29,2,6.45,03-13-2020
Armenia,,8,0,8,0,0.0,03-13-2020
Aruba,,2,0,2,0,0.0,03-13-2020
Australia,,200,23,174,3,1.5,03-13-2020
Austria,,504,6,497,1,0.2,03-13-2020
Azerbaijan,,15,3,11,1,6.67,03-13-2020
Bahrain,,189,44,145,0,0.0,03-13-2020
Bangladesh,,3,0,3,0,0.0,03-13-2020
Belarus,,27,3,24,0,0.0,03-13-2020
Belgium,,559,1,555,3,0.54,03-13-2020
Bhutan,,1,0,1,0,0.0,03-13-2020
Bolivia,,3,0,3,0,0.0,03-13-2020
Bosnia and Herzegovina,,13,0,13,0,0.0,03-13-2020
Brazil,,151,0,151,0,0.0,03-13-2020
Brunei,,37,0,37,0,0.0,03-13-2020
Bulgaria,,23,0,22,1,4.35,03-13-2020
Burkina Faso,,2,0,2,0,0.0,03-13-2020
Cambodia,,5,1,4,0,0.0,03-13-2020
Cameroon,,2,0,2,0,0.0,03-13-2020
Canada,,191,8,182,1,0.52,03-13-2020
Cayman Islands,,1,0,1,0,0.0,03-13-2020
Chile,,43,0,43,0,0.0,03-13-2020
China,,80945,64196,13569,3180,3.93,03-13-2020
Colombia,,13,0,13,0,0.0,03-13-2020
Congo (Kinshasa),,2,0,2,0,0.0,03-13-2020
Costa Rica,,23,0,23,0,0.0,03-13-2020
Cote d'Ivoire,,1,0,1,0,0.0,03-13-2020
Croatia,,32,1,31,0,0.0,03-13-2020
Cuba,,4,0,4,0,0.0,03-13-2020
Cyprus,,14,0,14,0,0.0,03-13-2020
Czechia,,141,0,141,0,0.0,03-13-2020
Denmark,,804,1,803,0,0.0,03-13-2020
Dominican Republic,,5,0,5,0,0.0,03-13-2020
Ecuador,,17,0,17,0,0.0,03-13-2020
Egypt,,80,27,51,2,2.5,03-13-2020
Estonia,,79,0,79,0,0.0,03-13-2020
Ethiopia,,1,0,1,0,0.0,03-13-2020
Finland,,155,1,154,0,0.0,03-13-2020
France,,3667,12,3576,79,2.15,03-13-2020
French Guiana,,5,0,5,0,0.0,03-13-2020
Georgia,,25,0,25,0,0.0,03-13-2020
Germany,,3675,46,3622,7,0.19,03-13-2020
Greece,,190,0,189,1,0.53,03-13-2020
Guadeloupe,,1,0,1,0,0.0,03-13-2020
Guinea,,1,0,1,0,0.0,03-13-2020
Guyana,,1,0,0,1,100.0,03-13-2020
Holy See,,1,0,1,0,0.0,03-13-2020
Honduras,,2,0,2,0,0.0,03-13-2020
Hungary,,19,0,19,0,0.0,03-13-2020
Iceland,,134,1,133,0,0.0,03-13-2020
India,,82,4,76,2,2.44,03-13-2020
Indonesia,,69,2,63,4,5.8,03-13-2020
Iran,,11364,2959,7891,514,4.52,03-13-2020
Iraq,,101,24,68,9,8.91,03-13-2020
Ireland,,90,0,89,1,1.11,03-13-2020
Israel,,161,4,157,0,0.0,03-13-2020
Italy,,17660,1439,14955,1266,7.17,03-13-2020
Jamaica,,8,0,8,0,0.0,03-13-2020
Japan,,701,118,564,19,2.71,03-13-2020
Jordan,,1,1,0,0,0.0,03-13-2020
Kazakhstan,,4,0,4,0,0.0,03-13-2020
Kenya,,1,0,1,0,0.0,03-13-2020
South Korea,,7979,510,7403,66,0.83,03-13-2020
Kuwait,,80,5,75,0,0.0,03-13-2020
Latvia,,17,1,16,0,0.0,03-13-2020
Lebanon,,77,1,73,3,3.9,03-13-2020
Liechtenstein,,1,0,1,0,0.0,03-13-2020
Lithuania,,6,0,6,0,0.0,03-13-2020
Luxembourg,,34,0,34,0,0.0,03-13-2020
Malaysia,,197,26,171,0,0.0,03-13-2020
Maldives,,9,0,9,0,0.0,03-13-2020
Malta,,12,1,11,0,0.0,03-13-2020
Martinique,,3,0,3,0,0.0,03-13-2020
Mexico,,12,4,8,0,0.0,03-13-2020
Moldova,,6,0,6,0,0.0,03-13-2020
Monaco,,2,0,2,0,0.0,03-13-2020
Mongolia,,1,0,1,0,0.0,03-13-2020
Morocco,,7,1,5,1,14.29,03-13-2020
Nepal,,1,1,0,0,0.0,03-13-2020
Netherlands,,804,0,794,10,1.24,03-13-2020
New Zealand,,5,0,5,0,0.0,03-13-2020
Nigeria,,2,0,2,0,0.0,03-13-2020
North Macedonia,,14,1,13,0,0.0,03-13-2020
Norway,,996,1,995,0,0.0,03-13-2020
Oman,,19,9,10,0,0.0,03-13-2020
Pakistan,,28,2,26,0,0.0,03-13-2020
Panama,,27,0,26,1,3.7,03-13-2020
Paraguay,,6,0,6,0,0.0,03-13-2020
Peru,,28,0,28,0,0.0,03-13-2020
Philippines,,64,2,57,5,7.81,03-13-2020
Poland,,68,0,66,2,2.94,03-13-2020
Portugal,,112,1,111,0,0.0,03-13-2020
Qatar,,320,0,320,0,0.0,03-13-2020
Reunion,,5,0,5,0,0.0,03-13-2020
Romania,,89,7,82,0,0.0,03-13-2020
