Country_Region,Province_State,Confirmed,Recovered,Active,Deaths,Mortality,Date
Qatar,,104983,101637,3195,151,0.14,07-15-2020
Romania,,34226,22049,10225,1952,5.7,07-15-2020
Russia,,745197,522375,211069,11753,1.58,07-15-2020
Rwanda,,1435,752,679,4,0.28,07-15-2020
Saint Kitts and Nevis,,17,15,2,0,0.0,07-15-2020
Saint Lucia,,22,19,3,0,0.0,07-15-2020
Saint Vincent and the Grenadines,,35,29,6,0,0.0,07-15-2020
San Marino,,699,656,1,42,6.01,07-15-2020
Sao Tome and Principe,,737,322,401,14,1.9,07-15-2020
Saudi Arabia,,240474,183048,55101,2325,0.97,07-15-2020
Senegal,,8369,5605,2611,153,1.83,07-15-2020
Serbia,,19334,14047,4858,429,2.22,07-15-2020
Seychelles,,100,27,73,0,0.0,07-15-2020
Sierra Leone,,1668,1200,404,64,3.84,07-15-2020
Singapore,,46878,42988,3863,27,0.06,07-15-2020
Slovakia,,1927,1507,392,28,1.45,07-15-2020
Slovenia,,1878,1501,266,111,5.91,07-15-2020
Somalia,,3083,1425,1565,93,3.02,07-15-2020
South Africa,,311049,160693,145903,4453,1.43,07-15-2020
South Sudan,,2153,1175,937,41,1.9,07-15-2020
Spain,,257494,150376,78705,28413,11.03,07-15-2020
Sri Lanka,,2671,2001,659,11,0.41,07-15-2020
Sudan,,10527,5601,4258,668,6.35,07-15-2020
Suriname,,837,573,246,18,2.15,07-15-2020
Sweden,,76492,0,70920,5572,7.28,07-15-2020
Switzerland,,33148,29800,1380,1968,5.94,07-15-2020
Syria,,458,140,296,22,4.8,07-15-2020
Taiwan,,451,440,4,7,1.55,07-15-2020
Tajikistan,,6695,5383,1256,56,0.84,07-15-2020
Tanzania,,509,183,305,21,4.13,07-15-2020
Thailand,,3232,3092,82,58,1.79,07-15-2020
Timor-Leste,,24,24,0,0,0.0,07-15-2020
Togo,,740,534,191,15,2.03,07-15-2020
Trinidad and Tobago,,133,124,1,8,6.02,07-15-2020
Tunisia,,1319,1091,178,50,3.79,07-15-2020
Turkey,,215940,197733,12788,5419,2.51,07-15-2020
United States,,3497695,1075882,2284409,137404,3.93,07-15-2020
Uganda,,1043,1004,39,0,0.0,07-15-2020
Ukraine,,56779,29005,26330,1444,2.54,07-15-2020
United Arab Emirates,,55848,46418,9095,335,0.6,07-15-2020
United Kingdom,,293469,1386,246945,45138,15.38,07-15-2020
Uruguay,,1009,909,69,31,3.07,07-15-2020
Uzbekistan,,14581,8655,5855,71,0.49,07-15-2020
Venezuela,,10428,3050,7278,100,0.96,07-15-2020
Vietnam,,381,353,28,0,0.0,07-15-2020
West Bank and Gaza,,7064,1084,5936,44,0.62,07-15-2020
Western Sahara,,10,8,1,1,10.0,07-15-2020
Yemen,,1526,694,399,433,28.37,07-15-2020
Zambia,,1895,1412,441,42,2.22,07-15-2020
Zimbabwe,,1089,395,674,20,1.84,07-15-2020
Afghanistan,,35070,22824,11133,1113,3.17,07-16-2020
Albania,,3851,2137,1610,104,2.7,07-16-2020
Algeria,,21355,15107,5196,1052,4.93,07-16-2020
Andorra,,877,803,22,52,5.93,07-16-2020
Angola,,607,124,455,28,4.61,07-16-2020
Antigua and Barbuda,,74,57,14,3,4.05,07-16-2020
Argentina,,114783,49120,63551,2112,1.84,07-16-2020
Armenia,,33559,21931,11021,607,1.81,07-16-2020
Australia,,11233,8114,3003,116,1.03,07-16-2020
Austria,,19270,17244,1315,711,3.69,07-16-2020
Azerbaijan,,26165,17256,8575,334,1.28,07-16-2020
Bahamas,,124,91,22,11,8.87,07-16-2020
Bahrain,,35084,30809,4154,121,0.34,07-16-2020
Bangladesh,,196323,106963,86864,2496,1.27,07-16-2020
Barbados,,104,90,7,7,6.73,07-16-2020
Belarus,,65623,56915,8223,485,0.74,07-16-2020
Belgium,,63238,17253,36190,9795,15.49,07-16-2020
Belize,,40,22,16,2,5.0,07-16-2020
Benin,,1463,557,878,28,1.91,07-16-2020
Bhutan,,86,78,8,0,0.0,07-16-2020
Bolivia,,54156,16979,35193,1984,3.66,07-16-2020
Bosnia and Herzegovina,,7681,3534,3907,240,3.12,07-16-2020
Botswana,,522,48,473,1,0.19,07-16-2020
Brazil,,2012151,1397531,537932,76688,3.81,07-16-2020
Brunei,,141,138,0,3,2.13,07-16-2020
Bulgaria,,8144,3927,3924,293,3.6,07-16-2020
Burkina Faso,,1038,882,103,53,5.11,07-16-2020
Burma,,339,270,63,6,1.77,07-16-2020
Burundi,,303,207,95,1,0.33,07-16-2020
Cape Verde,,1894,902,973,19,1.0,07-16-2020
Cambodia,,171,133,38,0,0.0,07-16-2020
Cameroon,,16157,13728,2056,373,2.31,07-16-2020
Canada,,111131,74420,27837,8874,7.99,07-16-2020
Central African Republic,,4373,1265,3055,53,1.21,07-16-2020
Chad,,886,799,12,75,8.47,07-16-2020
Chile,,323698,295301,21107,7290,2.25,07-16-2020
China,,85314,80018,652,4644,5.44,07-16-2020
Colombia,,165169,71736,87269,6164,3.73,07-16-2020
Comoros,,328,311,10,7,2.13,07-16-2020
Republic of the Congo,,2358,589,1721,48,2.04,07-16-2020
Congo (Kinshasa),,8199,4248,3758,193,2.35,07-16-2020
Costa Rica,,9546,2673,6831,42,0.44,07-16-2020
Cote d'Ivoire,,13554,7363,6104,87,0.64,07-16-2020
Croatia,,4039,2729,1190,120,2.97,07-16-2020
Cuba,,2440,2285,68,87,3.57,07-16-2020
Cyprus,,1031,845,167,19,1.84,07-16-2020
Czechia,,13612,8640,4617,355,2.61,07-16-2020
Denmark,,13325,12396,319,610,4.58,07-16-2020
Diamond Princess,,712,651,48,13,1.83,07-16-2020
Djibouti,,4993,4796,141,56,1.12,07-16-2020
Dominica,,18,18,0,0,0.0,07-16-2020
Dominican Republic,,48743,23636,24166,941,1.93,07-16-2020
Ecuador,,71365,31260,34898,5207,7.3,07-16-2020
Egypt,,85771,26691,54960,4120,4.8,07-16-2020
El Salvador,,10957,6257,4402,298,2.72,07-16-2020
Equatorial Guinea,,3071,842,2178,51,1.66,07-16-2020
Eritrea,,251,149,102,0,0.0,07-16-2020
Estonia,,2016,1904,43,69,3.42,07-16-2020
Eswatini,,1552,736,795,21,1.35,07-16-2020
Ethiopia,,8475,2430,5897,148,1.75,07-16-2020
Fiji,,26,18,8,0,0.0,07-16-2020
Finland,,7293,6880,85,328,4.5,07-16-2020
France,,211102,79161,101800,30141,14.28,07-16-2020
Gabon,,6121,3664,2411,46,0.75,07-16-2020
Gambia,,78,34,41,3,3.85,07-16-2020
Georgia,,1006,883,108,15,1.49,07-16-2020
Germany,,201450,186400,5963,9087,4.51,07-16-2020
Ghana,,26125,22270,3716,139,0.53,07-16-2020
Greece,,3939,1374,2372,193,4.9,07-16-2020
Grenada,,23,23,0,0,0.0,07-16-2020
Guatemala,,32939,4807,26728,1404,4.26,07-16-2020
Guinea,,6359,5012,1308,39,0.61,07-16-2020
Guinea-Bissau,,1902,773,1103,26,1.37,07-16-2020
Guyana,,315,156,140,19,6.03,07-16-2020
Haiti,,6948,3606,3197,145,2.09,07-16-2020
Holy See,,12,12,0,0,0.0,07-16-2020
Honduras,,30867,3420,26612,835,2.71,07-16-2020
Hungary,,4279,3156,528,595,13.91,07-16-2020
Iceland,,1914,1892,12,10,0.52,07-16-2020
India,,1003832,635757,342473,25602,2.55,07-16-2020
Indonesia,,81668,40345,37450,3873,4.74,07-16-2020
Iran,,267061,230608,22845,13608,5.1,07-16-2020
Iraq,,86148,54316,28310,3522,4.09,07-16-2020
Ireland,,25698,23364,585,1749,6.81,07-16-2020
Israel,,46059,20370,25305,384,0.83,07-16-2020
Italy,,243736,196246,12473,35017,14.37,07-16-2020
Jamaica,,765,647,108,10,1.31,07-16-2020
Japan,,23510,18641,3884,985,4.19,07-16-2020
Jordan,,1206,1019,177,10,0.83,07-16-2020
Kazakhstan,,66895,40256,26264,375,0.56,07-16-2020
Kenya,,11673,3638,7818,217,1.86,07-16-2020
South Korea,,13672,12460,919,293,2.14,07-16-2020
Kosovo,,5237,2462,2663,112,2.14,07-16-2020
Kuwait,,57668,47545,9721,402,0.7,07-16-2020
Kyrgyzstan,,12498,3735,8596,167,1.34,07-16-2020
Laos,,19,19,0,0,0.0,07-16-2020
Latvia,,1179,1022,126,31,2.63,07-16-2020
Lebanon,,2599,1485,1074,40,1.54,07-16-2020
Lesotho,,256,48,205,3,1.17,07-16-2020
Liberia,,1070,486,516,68,6.36,07-16-2020
Libya,,1652,379,1227,46,2.78,07-16-2020
Liechtenstein,,84,81,2,1,1.19,07-16-2020
Lithuania,,1902,1593,230,79,4.15,07-16-2020
Luxembourg,,5285,4275,899,111,2.1,07-16-2020
MS Zaandam,,9,0,7,2,22.22,07-16-2020
Madagascar,,6089,2951,3085,53,0.87,07-16-2020
Malawi,,2712,1073,1588,51,1.88,07-16-2020
Malaysia,,8737,8538,77,122,1.4,07-16-2020
Maldives,,2899,2339,545,15,0.52,07-16-2020
Mali,,2440,1777,542,121,4.96,07-16-2020
Malta,,674,661,4,9,1.34,07-16-2020
Mauritania,,5659,2993,2516,150,2.65,07-16-2020
Mauritius,,343,331,2,10,2.92,07-16-2020
Mexico,,324041,257681,28786,37574,11.6,07-16-2020
Moldova,,20264,13640,5958,666,3.29,07-16-2020
Monaco,,109,98,7,4,3.67,07-16-2020
Mongolia,,262,211,51,0,0.0,07-16-2020
Montenegro,,1287,330,933,24,1.86,07-16-2020
Morocco,,16545,13965,2317,263,1.59,07-16-2020
Mozambique,,1383,375,999,9,0.65,07-16-2020
Namibia,,1032,31,999,2,0.19,07-16-2020
Nepal,,17344,11249,6056,39,0.22,07-16-2020
Netherlands,,51572,194,45222,6156,11.94,07-16-2020
New Zealand,,1549,1506,21,22,1.42,07-16-2020
Nicaragua,,3147,2282,766,99,3.15,07-16-2020
Niger,,1102,993,40,69,6.26,07-16-2020
Nigeria,,34854,14292,19793,769,2.21,07-16-2020
North Macedonia,,8623,4565,3657,401,4.65,07-16-2020
Norway,,9015,8138,623,254,2.82,07-16-2020
Oman,,62574,40090,22194,290,0.46,07-16-2020
Pakistan,,257914,178737,73751,5426,2.1,07-16-2020
Panama,,50373,25842,23531,1000,1.99,07-16-2020
Papua New Guinea,,11,8,3,0,0.0,07-16-2020
Paraguay,,3342,1379,1936,27,0.81,07-16-2020
Peru,,341586,230994,97977,12615,3.69,07-16-2020
Philippines,,61266,21440,38183,1643,2.68,07-16-2020
Poland,,39054,28928,8521,1605,4.11,07-16-2020
Portugal,,47765,32476,13610,1679,3.52,07-16-2020
Qatar,,105477,102168,3157,152,0.14,07-16-2020
Romania,,35003,22189,10843,1971,5.63,07-16-2020
Russia,,751612,530801,208891,11920,1.59,07-16-2020
Rwanda,,1473,770,699,4,0.27,07-16-2020
Saint Kitts and Nevis,,17,15,2,0,0.0,07-16-2020
Saint Lucia,,23,19,4,0,0.0,07-16-2020
Saint Vincent and the Grenadines,,35,29,6,0,0.0,07-16-2020
San Marino,,699,656,1,42,6.01,07-16-2020
Sao Tome and Principe,,740,325,401,14,1.89,07-16-2020
Saudi Arabia,,243238,187622,53246,2370,0.97,07-16-2020
Senegal,,8481,5735,2590,156,1.84,07-16-2020
Serbia,,19717,14417,4858,442,2.24,07-16-2020
Seychelles,,108,27,81,0,0.0,07-16-2020
Sierra Leone,,1678,1213,401,64,3.81,07-16-2020
Singapore,,47126,43256,3843,27,0.06,07-16-2020
Slovakia,,1951,1514,409,28,1.44,07-16-2020
Slovenia,,1897,1522,264,111,5.85,07-16-2020
Somalia,,3106,1444,1569,93,2.99,07-16-2020
South Africa,,324221,165591,153961,4669,1.44,07-16-2020
South Sudan,,2171,1175,955,41,1.89,07-16-2020
Spain,,258855,150376,80063,28416,10.98,07-16-2020
Sri Lanka,,2687,2007,669,11,0.41,07-16-2020
Sudan,,10527,5601,4258,668,6.35,07-16-2020
Suriname,,904,581,305,18,1.99,07-16-2020
Sweden,,76877,0,71284,5593,7.28,07-16-2020
Switzerland,,33290,29900,1421,1969,5.91,07-16-2020
Syria,,477,140,315,22,4.61,07-16-2020
Taiwan,,451,440,4,7,1.55,07-16-2020
Tajikistan,,6741,5431,1254,56,0.83,07-16-2020
Tanzania,,509,183,305,21,4.13,07-16-2020
Thailand,,3236,3095,83,58,1.79,07-16-2020
Timor-Leste,,24,24,0,0,0.0,07-16-2020
Togo,,749,543,191,15,2.0,07-16-2020
Trinidad and Tobago,,133,124,1,8,6.02,07-16-2020
Tunisia,,1327,1093,184,50,3.77,07-16-2020
Turkey,,216873,198820,12613,5440,2.51,07-16-2020
United States,,3576005,1090645,2347005,138355,3.87,07-16-2020
Uganda,,1051,1014,37,0,0.0,07-16-2020
Ukraine,,57640,29822,26356,1462,2.54,07-16-2020
United Arab Emirates,,56129,47412,8382,335,0.6,07-16-2020
United Kingdom,,294116,1403,247509,45204,15.37,07-16-2020
Uruguay,,1026,916,78,32,3.12,07-16-2020
Uzbekistan,,15066,8783,6208,75,0.5,07-16-2020
Venezuela,,10854,3255,7495,104,0.96,07-16-2020
Vietnam,,381,356,25,0,0.0,07-16-2020
West Bank and Gaza,,7412,1313,6048,51,0.69,07-16-2020
Western Sahara,,10,8,1,1,10.0,07-16-2020
Yemen,,1552,695,419,438,28.22,07-16-2020
Zambia,,1895,1412,441,42,2.22,07-16-2020
Zimbabwe,,1362,425,914,23,1.69,07-16-2020
Afghanistan,,35229,23151,10931,1147,3.26,07-17-2020
Albania,,3906,2214,1585,107,2.74,07-17-2020
Algeria,,21948,15430,5461,1057,4.82,07-17-2020
Andorra,,880,803,25,52,5.91,07-17-2020
Angola,,638,199,410,29,4.55,07-17-2020
Antigua and Barbuda,,76,57,16,3,3.95,07-17-2020
Argentina,,119301,49780,67343,2178,1.83,07-17-2020
Armenia,,34001,22492,10889,620,1.82,07-17-2020
Australia,,11441,8162,3161,118,1.03,07-17-2020
Austria,,19439,17335,1393,711,3.66,07-17-2020
Azerbaijan,,26636,17805,8490,341,1.28,07-17-2020
Bahamas,,129,91,27,11,8.53,07-17-2020
Bahrain,,35473,31188,4161,124,0.35,07-17-2020
Bangladesh,,199357,108725,88085,2547,1.28,07-17-2020
Barbados,,104,91,6,7,6.73,07-17-2020
Belarus,,65782,57370,7921,491,0.75,07-17-2020
Belgium,,63499,17289,36410,9800,15.43,07-17-2020
Belize,,40,22,16,2,5.0,07-17-2020
Benin,,1602,782,789,31,1.94,07-17-2020
Bhutan,,87,78,9,0,0.0,07-17-2020
Bolivia,,56102,17882,36171,2049,3.65,07-17-2020
Bosnia and Herzegovina,,7908,3612,4051,245,3.1,07-17-2020
Botswana,,522,48,473,1,0.19,07-17-2020
Brazil,,2046328,1428520,539957,77851,3.8,07-17-2020
Brunei,,141,138,0,3,2.13,07-17-2020
Bulgaria,,8442,4033,4112,297,3.52,07-17-2020
Burkina Faso,,1045,887,105,53,5.07,07-17-2020
Burma,,339,271,62,6,1.77,07-17-2020
Burundi,,310,207,102,1,0.32,07-17-2020
Cape Verde,,1939,902,1018,19,0.98,07-17-2020
Cambodia,,171,133,38,0,0.0,07-17-2020
Cameroon,,16157,13728,2056,373,2.31,07-17-2020
Canada,,111546,98268,4395,8883,7.96,07-17-2020
Central African Republic,,4389,1288,3048,53,1.21,07-17-2020
Chad,,887,800,12,75,8.46,07-17-2020
Chile,,326439,296814,21278,8347,2.56,07-17-2020
China,,85314,80018,652,4644,5.44,07-17-2020
Colombia,,182140,80637,95215,6288,3.45,07-17-2020
Comoros,,328,311,10,7,2.13,07-17-2020
Republic of the Congo,,2633,626,1958,49,1.86,07-17-2020
Congo (Kinshasa),,8249,4248,3808,193,2.34,07-17-2020
Costa Rica,,9969,2818,7104,47,0.47,07-17-2020
Cote d'Ivoire,,13696,7607,6002,87,0.64,07-17-2020
Croatia,,4137,2825,1192,120,2.9,07-17-2020
Cuba,,2444,2300,57,87,3.56,07-17-2020
Cyprus,,1033,845,169,19,1.84,07-17-2020
Czechia,,13742,8725,4659,358,2.61,07-17-2020
Denmark,,13374,12410,353,611,4.57,07-17-2020
Diamond Princess,,712,651,48,13,1.83,07-17-2020
Djibouti,,5003,4809,138,56,1.12,07-17-2020
Dominica,,18,18,0,0,0.0,07-17-2020
Dominican Republic,,50113,24423,24748,942,1.88,07-17-2020
Ecuador,,72444,31404,35790,5250,7.25,07-17-2020
Egypt,,86474,27302,54984,4188,4.84,07-17-2020
El Salvador,,11207,6422,4476,309,2.76,07-17-2020
Equatorial Guinea,,3071,842,2178,51,1.66,07-17-2020
Eritrea,,251,155,96,0,0.0,07-17-2020
Estonia,,2020,1910,41,69,3.42,07-17-2020
Eswatini,,1619,769,829,21,1.3,07-17-2020
Ethiopia,,8803,2430,6223,150,1.7,07-17-2020
Fiji,,26,18,8,0,0.0,07-17-2020
Finland,,7301,6880,93,328,4.49,07-17-2020
France,,211943,79371,102417,30155,14.23,07-17-2020
Gabon,,6315,3865,2404,46,0.73,07-17-2020
Gambia,,78,34,41,3,3.85,07-17-2020
Georgia,,1010,885,110,15,1.49,07-17-2020
Germany,,202045,186900,6057,9088,4.5,07-17-2020
Ghana,,26572,22915,3513,144,0.54,07-17-2020
Greece,,3964,1374,2396,194,4.89,07-17-2020
Grenada,,23,23,0,0,0.0,07-17-2020
Guatemala,,33809,4989,27377,1443,4.27,07-17-2020
Guinea,,6430,5233,1158,39,0.61,07-17-2020
Guinea-Bissau,,1927,773,1128,26,1.35,07-17-2020
Guyana,,320,156,145,19,5.94,07-17-2020
Haiti,,6975,3738,3091,146,2.09,07-17-2020
Holy See,,12,12,0,0,0.0,07-17-2020
Honduras,,31745,3565,27323,857,2.7,07-17-2020
Hungary,,4293,3220,478,595,13.86,07-17-2020
Iceland,,1916,1895,11,10,0.52,07-17-2020
India,,1039084,653751,359060,26273,2.53,07-17-2020
Indonesia,,83130,41834,37339,3957,4.76,07-17-2020
Iran,,269440,232873,22776,13791,5.12,07-17-2020
Iraq,,88171,56495,28060,3616,4.1,07-17-2020
Ireland,,25730,23364,614,1752,6.81,07-17-2020
Israel,,47459,20744,26323,392,0.83,07-17-2020
Italy,,243967,196483,12456,35028,14.36,07-17-2020
Jamaica,,768,678,80,10,1.3,07-17-2020
Japan,,24104,18944,4175,985,4.09,07-17-2020
Jordan,,1209,1021,178,10,0.83,07-17-2020
Kazakhstan,,68703,40256,28072,375,0.55,07-17-2020
Kenya,,12062,3983,7857,222,1.84,07-17-2020
South Korea,,13711,12519,898,294,2.14,07-17-2020
Kosovo,,5472,2640,2708,124,2.27,07-17-2020
Kuwait,,58221,48381,9436,404,0.69,07-17-2020
Kyrgyzstan,,13101,3821,9107,173,1.32,07-17-2020
Laos,,19,19,0,0,0.0,07-17-2020
Latvia,,1185,1022,132,31,2.62,07-17-2020
Lebanon,,2700,1485,1175,40,1.48,07-17-2020
Lesotho,,311,69,236,6,1.93,07-17-2020
Liberia,,1085,496,520,69,6.36,07-17-2020
Libya,,1704,380,1277,47,2.76,07-17-2020
Liechtenstein,,85,81,3,1,1.18,07-17-2020
Lithuania,,1908,1595,234,79,4.14,07-17-2020
Luxembourg,,5409,4333,965,111,2.05,07-17-2020
MS Zaandam,,9,0,7,2,22.22,07-17-2020
Madagascar,,6467,3108,3305,54,0.84,07-17-2020
Malawi,,2805,1107,1643,55,1.96,07-17-2020
Malaysia,,8755,8541,92,122,1.39,07-17-2020
Maldives,,2913,2340,558,15,0.51,07-17-2020
Mali,,2467,1791,555,121,4.9,07-17-2020
Malta,,674,662,3,9,1.34,07-17-2020
Mauritania,,5710,3153,2406,151,2.64,07-17-2020
Mauritius,,343,331,2,10,2.92,07-17-2020
Mexico,,331298,264202,28786,38310,11.56,07-17-2020
Moldova,,20494,13913,5906,675,3.29,07-17-2020
Monaco,,109,98,7,4,3.67,07-17-2020
Mongolia,,287,211,76,0,0.0,07-17-2020
Montenegro,,1965,357,1582,26,1.32,07-17-2020
Morocco,,16726,14360,2102,264,1.58,07-17-2020
Mozambique,,1402,397,996,9,0.64,07-17-2020
Namibia,,1078,32,1044,2,0.19,07-17-2020
Nepal,,17445,11534,5871,40,0.23,07-17-2020
Netherlands,,51682,194,45331,6157,11.91,07-17-2020
New Zealand,,1550,1506,22,22,1.42,07-17-2020
Nicaragua,,3147,2282,766,99,3.15,07-17-2020
Niger,,1102,1013,20,69,6.26,07-17-2020
Nigeria,,35454,14633,20049,772,2.18,07-17-2020
North Macedonia,,8786,4676,3704,406,4.62,07-17-2020
Norway,,9025,8138,632,255,2.83,07-17-2020
Oman,,64193,41450,22445,298,0.46,07-17-2020
Pakistan,,261917,198509,57886,5522,2.11,07-17-2020
Panama,,51408,26520,23850,1038,2.02,07-17-2020
Papua New Guinea,,15,8,7,0,0.0,07-17-2020
Paraguay,,3457,1481,1948,28,0.81,07-17-2020
Peru,,345537,233982,98756,12799,3.7,07-17-2020
Philippines,,63001,21748,39593,1660,2.63,07-17-2020
Poland,,39407,29505,8290,1612,4.09,07-17-2020
Portugal,,48077,32790,13605,1682,3.5,07-17-2020
Qatar,,105898,102597,3148,153,0.14,07-17-2020
Romania,,35802,22312,11502,1988,5.55,07-17-2020
Russia,,758001,538467,207428,12106,1.6,07-17-2020
Rwanda,,1485,811,670,4,0.27,07-17-2020
Saint Kitts and Nevis,,17,15,2,0,0.0,07-17-2020
Saint Lucia,,23,19,4,0,0.0,07-17-2020
Saint Vincent and the Grenadines,,35,29,6,0,0.0,07-17-2020
San Marino,,699,656,1,42,6.01,07-17-2020
Sao Tome and Principe,,741,325,402,14,1.89,07-17-2020
Saudi Arabia,,245851,191161,52283,2407,0.98,07-17-2020
Senegal,,8544,5809,2575,160,1.87,07-17-2020
Serbia,,20109,14799,4858,452,2.25,07-17-2020
Seychelles,,108,27,81,0,0.0,07-17-2020
Sierra Leone,,1688,1219,404,65,3.85,07-17-2020
Singapore,,47453,43577,3849,27,0.06,07-17-2020
Slovakia,,1965,1523,414,28,1.42,07-17-2020
Slovenia,,1916,1522,283,111,5.79,07-17-2020
Somalia,,3106,1444,1569,93,2.99,07-17-2020
South Africa,,337594,178183,154607,4804,1.42,07-17-2020
South Sudan,,2191,1175,973,43,1.96,07-17-2020
Spain,,260255,150376,81459,28420,10.92,07-17-2020
Sri Lanka,,2697,2012,674,11,0.41,07-17-2020
Sudan,,10527,5601,4258,668,6.35,07-17-2020
Suriname,,943,600,324,19,2.01,07-17-2020
Sweden,,77281,0,71662,5619,7.27,07-17-2020
Switzerland,,33382,29900,1513,1969,5.9,07-17-2020
Syria,,496,144,327,25,5.04,07-17-2020
Taiwan,,451,440,4,7,1.55,07-17-2020
Tajikistan,,6786,5483,1247,56,0.83,07-17-2020
Tanzania,,509,183,305,21,4.13,07-17-2020
Thailand,,3239,3096,85,58,1.79,07-17-2020
Timor-Leste,,24,24,0,0,0.0,07-17-2020
Togo,,766,546,205,15,1.96,07-17-2020
Trinidad and Tobago,,136,124,4,8,5.88,07-17-2020
Tunisia,,1336,1095,191,50,3.74,07-17-2020
Turkey,,217799,199834,12507,5458,2.51,07-17-2020
United States,,3647563,1107204,2401096,139263,3.82,07-17-2020
Uganda,,1056,1023,33,0,0.0,07-17-2020
Ukraine,,58466,30675,26318,1473,2.52,07-17-2020
United Arab Emirates,,56422,48448,7637,337,0.6,07-17-2020
United Kingdom,,294803,1403,248082,45318,15.37,07-17-2020
Uruguay,,1037,917,88,32,3.09,07-17-2020
Uzbekistan,,15607,9003,6525,79,0.51,07-17-2020
Venezuela,,11191,3852,7232,107,0.96,07-17-2020
Vietnam,,382,356,26,0,0.0,07-17-2020
West Bank and Gaza,,7764,1492,6219,53,0.68,07-17-2020
Western Sahara,,10,8,1,1,10.0,07-17-2020
Yemen,,1576,695,441,440,27.92,07-17-2020
Zambia,,2810,1450,1251,109,3.88,07-17-2020
Zimbabwe,,1420,438,958,24,1.69,07-17-2020
Afghanistan,,35301,23273,10864,1164,3.3,07-18-2020
Albania,,4008,2264,1633,111,2.77,07-18-2020
Algeria,,22549,15744,5737,1068,4.74,07-18-2020
Andorra,,880,803,25,52,5.91,07-18-2020
Angola,,687,210,448,29,4.22,07-18-2020
Antigua and Barbuda,,76,57,16,3,3.95,07-18-2020
Argentina,,122524,52607,67697,2220,1.81,07-18-2020
Armenia,,34462,23123,10708,631,1.83,07-18-2020
Australia,,11802,8274,3406,122,1.03,07-18-2020
Austria,,19573,17501,1361,711,3.63,07-18-2020
Azerbaijan,,27133,18450,8334,349,1.29,07-18-2020
Bahamas,,138,91,36,11,7.97,07-18-2020
Bahrain,,36004,31765,4115,124,0.34,07-18-2020
Bangladesh,,202066,110098,89387,2581,1.28,07-18-2020
Barbados,,104,91,6,7,6.73,07-18-2020
Belarus,,65953,57856,7602,495,0.75,07-18-2020
Belgium,,63706,17289,36617,9800,15.38,07-18-2020
Belize,,40,22,16,2,5.0,07-18-2020
Benin,,1602,782,789,31,1.94,07-18-2020
Bhutan,,87,78,9,0,0.0,07-18-2020
Bolivia,,58138,18200,37832,2106,3.62,07-18-2020
Bosnia and Herzegovina,,8161,3648,4267,246,3.01,07-18-2020
Botswana,,522,48,473,1,0.19,07-18-2020
Brazil,,2074860,1447408,548680,78772,3.8,07-18-2020
Brunei,,141,138,0,3,2.13,07-18-2020
Bulgaria,,8638,4081,4258,299,3.46,07-18-2020
Burkina Faso,,1047,887,107,53,5.06,07-18-2020
Burma,,340,273,61,6,1.76,07-18-2020
Burundi,,310,207,102,1,0.32,07-18-2020
Cape Verde,,2014,913,1080,21,1.04,07-18-2020
Cambodia,,171,133,38,0,0.0,07-18-2020
Cameroon,,16157,13728,2056,373,2.31,07-18-2020
Canada,,111862,98423,4548,8891,7.95,07-18-2020
Central African Republic,,4485,1348,3082,55,1.23,07-18-2020
Chad,,889,800,14,75,8.44,07-18-2020
Chile,,328846,299449,20952,8445,2.57,07-18-2020
China,,85314,80018,652,4644,5.44,07-18-2020
Colombia,,190700,85836,98348,6516,3.42,07-18-2020
Comoros,,328,311,10,7,2.13,07-18-2020
Republic of the Congo,,2633,626,1958,49,1.86,07-18-2020
Congo (Kinshasa),,8324,4313,3818,193,2.32,07-18-2020
Costa Rica,,10551,2902,7595,54,0.51,07-18-2020
Cote d'Ivoire,,13912,8000,5821,91,0.65,07-18-2020
Croatia,,4253,2929,1204,120,2.82,07-18-2020
Cuba,,2445,2304,54,87,3.56,07-18-2020
Cyprus,,1037,845,173,19,1.83,07-18-2020
Czechia,,13855,8733,4764,358,2.58,07-18-2020
Denmark,,13374,12410,353,611,4.57,07-18-2020
Diamond Princess,,712,651,48,13,1.83,07-18-2020
Djibouti,,5003,4809,138,56,1.12,07-18-2020
Dominica,,18,18,0,0,0.0,07-18-2020
Dominican Republic,,51519,24607,25941,971,1.88,07-18-2020
Ecuador,,73382,31757,36343,5282,7.2,07-18-2020
Egypt,,87172,27868,55053,4251,4.88,07-18-2020
El Salvador,,11508,6560,4624,324,2.82,07-18-2020
Equatorial Guinea,,3071,842,2178,51,1.66,07-18-2020
Eritrea,,251,155,96,0,0.0,07-18-2020
Estonia,,2021,1912,40,69,3.41,07-18-2020
Eswatini,,1729,788,920,21,1.21,07-18-2020
Ethiopia,,9147,2430,6554,163,1.78,07-18-2020
Fiji,,26,18,8,0,0.0,07-18-2020
Finland,,7318,6880,110,328,4.48,07-18-2020
France,,211943,79371,102417,30155,14.23,07-18-2020
Gabon,,6315,3865,2404,46,0.73,07-18-2020
Gambia,,93,49,40,4,4.3,07-18-2020
Georgia,,1018,895,108,15,1.47,07-18-2020
Germany,,202426,187200,6135,9091,4.49,07-18-2020
Ghana,,27060,23044,3871,145,0.54,07-18-2020
Greece,,3983,1374,2415,194,4.87,07-18-2020
Grenada,,23,23,0,0,0.0,07-18-2020
Guatemala,,38042,23365,13228,1449,3.81,07-18-2020
